SEX,Survival,pop.size,pop.size.prev,Fhat3,MatFhat3,Density
1,1,461,325,0.000673285,-0.018545,Medium
2,1,461,325,-0.0401788,-0.018545,Medium
1,1,461,325,-0.0346105,-0.018545,Medium
1,1,461,325,-0.015633,0.0188523,Medium
1,0,461,325,0.00911993,-0.00285481,Medium
2,1,461,325,-0.0249082,-0.00285481,Medium
1,1,461,325,0.0448064,0.00925801,Medium
1,1,461,325,-0.0247222,-0.00381165,Medium
1,1,461,325,-0.00380645,0.00298122,Medium
1,1,461,325,-0.0167558,0.00298122,Medium
1,1,461,325,0.00627916,-0.00987498,Medium
1,1,461,325,-0.038692,-0.00987498,Medium
1,1,461,325,-0.0285054,-0.0324795,Medium
1,1,461,325,-0.0287033,-0.0354301,Medium
1,1,461,325,0.0123255,0.0464599,Medium
1,1,461,325,-0.0111947,0.0464599,Medium
2,1,461,325,1.48E-05,0.00125462,Medium
1,1,461,325,-0.0210904,0.00748992,Medium
1,1,461,325,-0.0118826,0.00748992,Medium
2,0,461,325,-0.00215813,-0.00590576,Medium
1,1,461,325,-0.0436209,-0.01564,Medium
1,1,461,325,0.0345806,-0.01564,Medium
1,1,461,325,0.0417484,0.15687,Medium
1,1,461,325,0.00940437,-0.000163349,Medium
2,1,461,325,-0.028643,-0.000163349,Medium
1,1,461,325,-0.0210326,-0.000163349,Medium
1,1,461,325,-0.00302333,-0.000163349,Medium
1,1,461,325,-0.00603254,-0.000918347,Medium
1,0,461,325,0.00295442,-0.0422779,Medium
1,1,461,325,0.00290997,-0.0422779,Medium
1,1,461,325,0.00752459,0.0313514,Medium
1,1,461,325,-0.00986658,-0.0111592,Medium
2,1,461,325,-0.0180973,-0.0144918,Medium
2,1,461,325,0.0032842,-0.0144918,Medium
1,1,461,325,-0.0376297,0.0221571,Medium
2,1,461,325,-0.008043,0.0221571,Medium
2,1,461,325,0.024916,-0.0346105,Medium
1,1,461,325,-0.0445339,-0.0248225,Medium
1,1,461,325,-0.0048876,0.00367287,Medium
2,1,461,325,-0.00805886,0.00367287,Medium
1,1,461,325,-0.0189787,0.00367287,Medium
2,1,461,325,0.0056488,0.00367287,Medium
1,1,461,325,-0.0192456,0.00367287,Medium
1,1,461,325,0.00450369,0.00367287,Medium
2,1,461,325,-0.0288248,-0.0319793,Medium
1,1,461,325,-0.00409303,-0.0319793,Medium
2,1,461,325,0.0171307,-0.0319793,Medium
1,1,461,325,0.00889537,-0.0319793,Medium
1,1,461,325,-0.00537301,-0.018345,Medium
2,0,461,325,-0.0330314,-0.018345,Medium
2,1,461,325,-0.0292882,-0.018345,Medium
1,0,461,325,0.011765,-0.018345,Medium
2,1,461,325,-0.0345821,-0.018345,Medium
1,1,461,325,0.000648107,0.00295905,Medium
2,1,461,325,-0.0195432,0.00295905,Medium
1,1,461,325,0.0229202,-0.0238475,Medium
2,1,461,325,-0.0179512,0.00911993,Medium
2,1,461,325,-0.0264961,0.00911993,Medium
1,1,461,325,-0.0187849,0.00281088,Medium
2,1,461,325,-0.0250492,0.00281088,Medium
2,1,461,325,0.00164604,0.018656,Medium
2,1,461,325,0.0201827,0.018656,Medium
1,1,461,325,0.0245727,0.018656,Medium
1,1,461,325,0.0160023,0.0301612,Medium
1,1,461,325,-0.00824538,0.0301612,Medium
1,1,461,325,-0.000563655,0.0301612,Medium
1,0,461,325,-0.00362961,-0.0325757,Medium
1,0,461,325,0.00530503,-0.0325757,Medium
1,1,461,325,-0.0185132,-0.0325757,Medium
2,1,461,325,-0.000967305,-0.0325757,Medium
2,1,461,325,0.00107441,-0.0171053,Medium
1,1,461,325,0.00137348,-0.0102402,Medium
1,1,461,325,-0.0052504,-0.0102402,Medium
1,1,461,325,-0.00606993,-0.0102402,Medium
2,1,461,325,-0.0392612,-0.0130947,Medium
2,0,461,325,0.089798,-0.0130947,Medium
1,1,461,325,0.0116039,0.0138762,Medium
2,1,461,325,-0.00752553,-0.00482683,Medium
2,0,461,325,-0.0370953,-0.0277784,Medium
1,1,461,325,0.0128216,-0.0277784,Medium
2,1,461,325,-0.0564667,-0.0142433,Medium
1,1,461,325,-0.028546,-0.0142433,Medium
2,1,461,325,0.00724815,0.024546,Medium
1,1,461,325,0.00526613,0.024546,Medium
1,1,461,325,-0.0127528,0.032202,Medium
1,1,461,325,0.0203467,0.0147903,Medium
2,1,461,325,0.0320424,0.0446708,Medium
1,1,461,325,-0.0013815,-0.0065419,Medium
2,1,461,325,0.00977045,-0.0065419,Medium
2,1,461,325,-0.021736,-0.0175539,Medium
1,1,461,325,0.00245061,-0.0175539,Medium
1,0,461,325,0.0765256,-0.00849013,Medium
2,1,461,325,0.0577862,-0.00849013,Medium
2,1,461,325,0.0470587,-0.0175016,Medium
2,1,461,325,0.0235147,-0.00380645,Medium
1,1,461,325,-0.0566898,-0.0424486,Medium
2,1,461,325,-0.0176197,-0.0424486,Medium
1,1,461,325,-0.0100964,0.00428412,Medium
2,1,461,325,0.0302241,0.00428412,Medium
2,0,461,325,-0.0207874,-0.00816571,Medium
1,0,461,325,0.188254,-0.00816571,Medium
1,1,461,325,0.0226585,-0.0325686,Medium
1,1,461,325,0.0125328,-0.0192456,Medium
1,1,461,325,-0.0277407,-0.0192456,Medium
1,1,461,325,0.00748655,-0.0185132,Medium
1,1,461,325,0.0297578,-0.0168279,Medium
1,1,461,325,-0.00909043,-0.0168279,Medium
2,1,461,325,0.0584204,-0.047189,Medium
1,1,461,325,-0.0246134,-0.047189,Medium
1,1,461,325,-0.0435211,-0.047189,Medium
2,1,461,325,-0.0318031,-0.0221249,Medium
1,1,461,325,0.0294809,-0.0221249,Medium
1,1,461,325,-0.024283,-0.0346728,Medium
1,1,461,325,0.0173532,-0.0346728,Medium
2,1,461,325,0.0215594,0.00427019,Medium
2,1,461,325,-0.0107813,0.00427019,Medium
2,1,461,325,0.00778281,0.00427019,Medium
2,1,461,325,-0.03166,-0.016482,Medium
2,1,461,325,-0.0229777,-0.00778307,Medium
1,1,461,325,-0.0149832,0.00488724,Medium
1,0,461,325,-0.00454374,-0.00508064,Medium
1,1,461,325,0.285053,0.00466271,Medium
2,1,461,325,-0.00465206,0.00940437,Medium
2,1,461,325,-0.0192197,0.00940437,Medium
2,1,461,325,-0.0405543,-0.00409303,Medium
1,1,461,325,0.00291497,-0.00409303,Medium
1,1,461,325,0.0136922,-0.0285054,Medium
2,1,461,325,-0.0281997,-0.0285054,Medium
1,1,461,325,-0.0179709,-0.0285054,Medium
1,1,461,325,0.00326406,0.024892,Medium
1,0,461,325,-0.0101392,0.024892,Medium
1,1,461,325,0.000857493,-0.0285919,Medium
1,1,461,325,0.0189131,-0.0285919,Medium
2,1,461,325,-0.0150557,-0.0181959,Medium
2,1,461,325,0.017159,0.00377049,Medium
2,1,461,325,-0.0546035,0.00476062,Medium
1,1,461,325,0.0227103,0.00476062,Medium
2,1,461,325,0.0246537,0.0107203,Medium
1,1,461,325,-0.00679169,-0.0351052,Medium
2,1,461,325,-0.00216314,-0.0351052,Medium
1,1,461,325,-0.0388923,-0.0351052,Medium
2,1,461,325,0.0347693,-0.0134816,Medium
2,0,461,325,0.0704833,-0.0134816,Medium
1,1,461,325,-0.02276,-0.0138914,Medium
1,1,461,325,0.0213644,-0.0176457,Medium
2,1,461,325,0.0285972,-0.0176457,Medium
1,1,461,325,-0.0274703,-0.0248524,Medium
1,1,461,325,-0.00465321,-0.0435211,Medium
2,1,461,325,-0.022909,-0.0435211,Medium
2,1,461,325,0.029594,-0.0364564,Medium
1,1,461,325,0.0106953,-0.0364564,Medium
2,1,461,325,-0.0272951,-0.00537301,Medium
2,1,461,325,0.00533199,-0.00537301,Medium
2,1,461,325,-0.03209,-0.00537301,Medium
1,1,461,325,-0.013562,-0.00606993,Medium
2,0,461,325,0.00460515,-0.00606993,Medium
2,1,461,325,-0.000529974,0.00889537,Medium
1,1,461,325,0.0113288,0.0290555,Medium
2,1,461,325,0.00308142,0.0290555,Medium
2,1,461,325,-0.0115194,-0.00441283,Medium
2,1,461,325,-0.0260539,-0.00441283,Medium
1,1,461,325,-0.0132288,-0.00743591,Medium
2,1,461,325,0.00586525,-0.00176468,Medium
1,0,461,325,0.0248807,-0.00176468,Medium
1,1,461,325,-0.00288433,-0.0221407,Medium
1,1,461,325,-0.0149622,-0.0221407,Medium
1,1,461,325,-0.000153505,-0.0221407,Medium
1,1,461,325,0.0628082,-0.0221407,Medium
1,1,461,325,-0.0125899,0.0256569,Medium
1,1,461,325,-0.00223139,-0.0144068,Medium
1,1,461,325,0.120922,0.000164651,Medium
2,1,461,325,0.0579288,-0.00416511,Medium
2,1,461,325,-0.0023809,-0.00719734,Medium
2,1,461,325,-0.00825803,-0.00719734,Medium
1,1,461,325,0.00344078,0.00804569,Medium
2,1,461,325,-0.012825,-0.00452252,Medium
1,1,461,325,0.00883565,0.00542396,Medium
2,1,461,325,-0.021513,-0.0445339,Medium
1,1,461,325,0.00624672,-0.0189787,Medium
2,1,461,325,0.0263929,-0.0189787,Medium
1,1,461,325,-0.00509534,0.000673285,Medium
1,1,461,325,-0.0119274,0.0229202,Medium
1,1,461,325,0.0299821,-0.0174209,Medium
1,1,461,325,0.0400658,-0.0100964,Medium
1,1,461,325,0.0148462,-0.0194769,Medium
1,1,461,325,-0.0139712,-0.0185378,Medium
1,1,461,325,-0.0251947,-0.0170521,Medium
1,0,461,325,0.0078816,-0.0116791,Medium
2,1,461,325,0.0108643,-0.0187849,Medium
1,1,461,325,0.00911439,0.00450369,Medium
1,1,461,325,-0.0201187,0.0417484,Medium
2,1,461,325,0.0225576,-0.00302333,Medium
1,1,461,325,0.0510334,-0.0388923,Medium
2,1,461,325,-0.0054501,0.0628082,Medium
2,1,461,325,-0.00667089,-0.0329637,Medium
1,1,461,325,-0.0226944,-0.0194912,Medium
1,1,461,325,-0.0153659,0.00326406,Medium
1,1,461,325,-0.0206345,0.0173532,Medium
2,1,461,325,-0.0153906,-0.0377494,Medium
2,0,461,325,0.0130054,-0.0167824,Medium
1,1,467,405,-0.0185378,-0.0213329,Medium
2,0,467,405,-0.0353495,-0.0214404,Medium
1,0,467,405,0.0150026,-0.0166915,Medium
1,0,467,405,0.0420091,-0.0143185,Medium
1,0,467,405,0.00542396,-0.0143185,Medium
1,0,467,405,-0.0516398,0.0121915,Medium
1,0,467,405,-0.0346728,-0.0203103,Medium
1,0,467,405,0.0107428,-0.0369377,Medium
1,0,467,405,0.00804569,0.00906772,Medium
1,0,467,405,-0.0277784,-0.0336857,Medium
1,1,467,405,-0.0138914,-0.00605648,Medium
1,0,467,405,-0.0241541,0.0373364,Medium
1,1,467,405,0.00427019,-0.0367469,Medium
1,0,467,405,0.00488724,0.0150971,Medium
2,0,467,405,0.000749731,-0.0237038,Medium
1,0,467,405,-0.0174209,-0.00875739,Medium
1,1,467,405,-0.0196283,-0.00875739,Medium
1,1,467,405,0.0186275,-0.00875739,Medium
1,1,467,405,-0.0165183,-0.00875739,Medium
1,0,467,405,-0.00452252,0.00894754,Medium
1,1,467,405,0.0068709,-0.00651364,Medium
1,0,467,405,-0.0247222,-0.00381165,Medium
1,1,467,405,-0.00380645,0.00298122,Medium
1,1,467,405,-0.038692,-0.00987498,Medium
1,1,467,405,-0.0287033,-0.0354301,Medium
1,1,467,405,0.00738478,-0.0354301,Medium
1,1,467,405,-0.0118826,0.00748992,Medium
1,1,467,405,-0.0210904,0.00748992,Medium
1,1,467,405,0.0155828,0.0257699,Medium
1,1,467,405,-0.0436209,-0.01564,Medium
1,1,467,405,-0.00302333,-0.000163349,Medium
1,1,467,405,-0.0146964,-0.000163349,Medium
1,1,467,405,-0.00603254,-0.000918347,Medium
1,1,467,405,0.00290997,-0.0422779,Medium
1,1,467,405,-0.0277583,-0.0284205,Medium
1,1,467,405,0.00564231,0.0313514,Medium
1,1,467,405,-0.0346903,0.0313514,Medium
1,0,467,405,0.00752459,0.0313514,Medium
1,0,467,405,-0.00986658,-0.0111592,Medium
1,NA,467,405,-0.0376297,0.0221571,Medium
1,1,467,405,-0.0445339,-0.0248225,Medium
1,0,467,405,-0.0189787,0.00367287,Medium
1,1,467,405,-0.00755827,-0.0319793,Medium
2,0,467,405,-0.0345821,-0.018345,Medium
1,1,467,405,-0.0242552,-0.018345,Medium
1,0,467,405,-0.0187849,0.00281088,Medium
1,1,467,405,-0.0334529,-0.0325757,Medium
1,1,467,405,-0.0052504,-0.0102402,Medium
2,1,467,405,-0.00732359,-0.0277784,Medium
1,0,467,405,-0.0147144,-0.0277784,Medium
1,0,467,405,-0.014115,0.024546,Medium
2,1,467,405,-0.0186167,0.024546,Medium
1,1,467,405,0.00509015,-0.0065419,Medium
1,1,467,405,-0.0013815,-0.0065419,Medium
1,1,467,405,-0.023028,-0.0175539,Medium
1,1,467,405,-0.0275648,-0.00380645,Medium
2,1,467,405,-0.00344631,-0.00380645,Medium
1,1,467,405,0.00654027,-0.0424486,Medium
2,1,467,405,0.00392324,-0.0424486,Medium
1,1,467,405,-0.041785,-0.0185132,Medium
1,1,467,405,0.0297578,-0.0168279,Medium
2,1,467,405,0.0584204,-0.047189,Medium
2,1,467,405,-0.0158224,-0.0221249,Medium
1,1,467,405,0.0173532,-0.0346728,Medium
2,1,467,405,-0.0131294,-0.0346728,Medium
1,1,467,405,-0.024283,-0.0346728,Medium
1,1,467,405,0.041888,0.00427019,Medium
1,1,467,405,-0.0190787,0.00488724,Medium
1,1,467,405,-0.0149832,0.00488724,Medium
1,0,467,405,0.011726,0.00488724,Medium
1,1,467,405,-0.0155688,-0.00508064,Medium
1,0,467,405,-0.000157769,-0.00508064,Medium
1,1,467,405,-0.0183607,-0.00508064,Medium
1,1,467,405,0.0448465,-0.00508064,Medium
2,1,467,405,-0.0209949,0.00940437,Medium
2,1,467,405,-0.0128655,-0.00409303,Medium
1,1,467,405,0.0136922,-0.0285054,Medium
1,1,467,405,-0.021904,-0.0285054,Medium
1,1,467,405,0.0223415,-0.0285054,Medium
1,1,467,405,-0.0179709,-0.0285054,Medium
1,1,467,405,-0.0176172,0.0107203,Medium
2,0,467,405,-0.0280153,0.0107203,Medium
2,0,467,405,-0.0130999,0.0107203,Medium
2,1,467,405,-0.00218283,-0.0351052,Medium
2,1,467,405,-0.00654281,-0.0351052,Medium
1,0,467,405,-0.0388923,-0.0351052,Medium
1,1,467,405,0.0413015,-0.0138914,Medium
1,1,467,405,-0.0187332,-0.0138914,Medium
1,0,467,405,0.0213644,-0.0176457,Medium
1,1,467,405,-0.0446396,-0.0248524,Medium
1,1,467,405,0.0161154,-0.0435211,Medium
2,1,467,405,0.00533199,-0.00537301,Medium
1,1,467,405,-0.0129987,0.0150026,Medium
2,0,467,405,-0.0174551,0.0150026,Medium
1,1,467,405,-0.0123377,0.0150026,Medium
1,1,467,405,-0.0338564,0.0150026,Medium
2,0,467,405,-0.0414546,0.0290555,Medium
1,0,467,405,0.0585372,0.0290555,Medium
2,0,467,405,-0.00721072,0.0290555,Medium
2,1,467,405,0.000327378,-0.00441283,Medium
1,0,467,405,-0.0132288,-0.00743591,Medium
2,0,467,405,-0.0166301,-0.00176468,Medium
1,1,467,405,0.0123664,-0.00176468,Medium
1,1,467,405,-0.0149622,-0.0221407,Medium
1,0,467,405,0.0628082,-0.0221407,Medium
1,0,467,405,-0.000153505,-0.0221407,Medium
1,1,467,405,-0.0129099,0.0256569,Medium
1,0,467,405,-0.0125899,0.0256569,Medium
1,0,467,405,-0.00223139,-0.0144068,Medium
1,1,467,405,0.0215104,0.000164651,Medium
2,0,467,405,0.023997,-0.00416511,Medium
2,1,467,405,0.0066061,-0.00719734,Medium
1,1,467,405,-0.0194549,-0.00719734,Medium
2,1,467,405,-0.0023809,-0.00719734,Medium
1,1,467,405,-0.0327613,-0.00719734,Medium
1,1,467,405,-0.0130308,0.00804569,Medium
1,1,467,405,0.00344078,0.00804569,Medium
1,0,467,405,-0.0174667,0.00804569,Medium
2,1,467,405,0.0120386,-0.00452252,Medium
2,0,467,405,-0.0153894,-0.00452252,Medium
2,NA,467,405,-0.0287338,0.00542396,Medium
2,0,467,405,0.00510782,0.00542396,Medium
1,1,467,405,-0.0304363,0.00542396,Medium
1,0,467,405,0.00883565,0.00542396,Medium
1,0,467,405,0.000997022,0.00542396,Medium
1,1,467,405,0.0122154,-0.0445339,Medium
1,0,467,405,0.073717,-0.0445339,Medium
2,1,467,405,-0.0030286,-0.0445339,Medium
1,0,467,405,-0.0169882,-0.0445339,Medium
1,1,467,405,0.00512565,-0.0445339,Medium
1,0,467,405,-0.0261559,-0.0247222,Medium
1,0,467,405,-0.00878097,-0.038692,Medium
1,1,467,405,-0.0027901,-0.0189787,Medium
1,1,467,405,-0.016638,-0.0189787,Medium
1,0,467,405,-0.0335558,-0.0189787,Medium
2,0,467,405,0.0192223,-0.0189787,Medium
1,1,467,405,-0.00957748,0.000673285,Medium
2,1,467,405,0.010962,0.0229202,Medium
2,NA,467,405,0.02814,0.0229202,Medium
1,1,467,405,0.0184886,0.0229202,Medium
1,1,467,405,-0.0119274,0.0229202,Medium
1,1,467,405,0.0299821,-0.0174209,Medium
2,0,467,405,-0.0247844,-0.0174209,Medium
1,1,467,405,-0.0334111,-0.0100964,Medium
2,0,467,405,-0.0117434,-0.0194769,Medium
2,1,467,405,-0.00401308,-0.0194769,Medium
1,1,467,405,-0.00885111,-0.0241541,Medium
1,0,467,405,0.00340575,-0.0241541,Medium
1,0,467,405,-0.0139712,-0.0185378,Medium
1,1,467,405,0.0109285,-0.0185378,Medium
1,1,467,405,-0.0157482,-0.0185378,Medium
2,0,467,405,0.037747,-0.0185378,Medium
1,1,467,405,0.0203355,-0.0170521,Medium
1,0,467,405,-0.0251947,-0.0170521,Medium
1,1,467,405,0.00845233,-0.0116791,Medium
1,1,467,405,-0.0442345,-0.0187849,Medium
1,0,467,405,0.00383119,-0.0187849,Medium
1,1,467,405,-0.0183992,-0.00302333,Medium
2,1,467,405,-0.0258952,-0.0388923,Medium
2,1,467,405,-0.0323489,-0.0388923,Medium
2,1,467,405,-0.0232589,-0.0388923,Medium
1,0,467,405,-0.00724475,0.0628082,Medium
2,0,467,405,-0.00677283,0.0628082,Medium
1,1,467,405,-0.0183036,0.0113288,Medium
1,1,467,405,-0.017804,-0.0329637,Medium
2,0,467,405,0.0039044,-0.0329637,Medium
1,1,467,405,-0.02298,-0.0329637,Medium
1,1,467,405,0.0333449,0.0213644,Medium
2,0,467,405,-0.0229185,0.0213644,Medium
1,0,467,405,0.024081,-0.0132288,Medium
1,1,467,405,0.029233,-0.0132288,Medium
2,1,467,405,0.0345786,-0.0132288,Medium
2,0,467,405,0.00454578,-0.0125899,Medium
2,1,467,405,-0.0365612,-0.0125899,Medium
1,1,467,405,-0.0153659,0.00326406,Medium
1,1,467,405,0.0322605,0.0245727,Medium
1,1,467,405,-0.0391458,0.0245727,Medium
1,1,467,405,0.00817767,-0.0210904,Medium
1,1,467,405,0.0114744,-0.0210904,Medium
1,1,467,405,-0.00192179,-0.0210904,Medium
2,0,467,405,-0.000981385,0.0136922,Medium
2,1,467,405,-0.0178538,0.000648107,Medium
2,0,467,405,0.0243868,0.0173532,Medium
1,0,467,405,-0.0206345,0.0173532,Medium
1,0,467,405,0.0287825,0.0173532,Medium
1,1,467,405,-0.0156479,-0.00986658,Medium
1,1,467,405,0.02259,-0.00986658,Medium
2,0,467,405,-0.0195796,-0.0436209,Medium
2,1,467,405,-0.0300669,-0.00603254,Medium
2,1,467,405,-0.0203715,0.0299821,Medium
2,1,467,405,-0.0161712,0.0420091,Medium
1,0,467,405,-0.00520105,0.0420091,Medium
1,1,467,405,-0.0123061,-0.024045,Medium
1,1,467,405,-0.0490523,-0.024045,Medium
2,0,467,405,0.0239165,0.0290182,Medium
1,1,467,405,0.0116686,0.0290182,Medium
2,1,467,405,-0.00378435,-0.0248841,Medium
2,1,467,405,-0.0175685,-0.0248841,Medium
1,1,467,405,0.00740333,0.0068709,Medium
1,1,467,405,0.00122944,0.0068709,Medium
2,1,467,405,-0.00615455,0.0068709,Medium
1,0,467,405,0.00683193,0.0068709,Medium
2,0,467,405,-0.000497127,-0.0251947,Medium
1,1,467,405,-0.036131,0.00958511,Medium
1,1,467,405,-0.0194211,0.00958511,Medium
2,0,467,405,0.00851916,0.00958511,Medium
2,0,467,405,-0.0110895,-0.0052504,Medium
1,1,467,405,-0.00536259,-0.0052504,Medium
1,NA,467,405,-0.00168195,-0.0376297,Medium
1,1,467,405,-0.0178345,-0.00909043,Medium
2,1,467,405,0.0400225,-0.00909043,Medium
1,1,467,405,-0.0350136,-0.0206345,Medium
1,1,467,405,0.0331799,-0.0206345,Medium
1,1,467,405,-0.00937755,-0.024283,Medium
1,0,467,405,0.121359,-0.024283,Medium
1,1,467,405,-0.0283886,-0.0245872,Medium
2,1,467,405,-0.00278093,-0.0245872,Medium
2,1,467,405,-0.0209299,0.00290997,Medium
2,1,467,405,-0.0252512,0.00290997,Medium
2,0,467,405,-0.0318328,0.00290997,Medium
1,1,467,405,0.0108448,0.00290997,Medium
2,1,467,405,-0.0333686,0.00290997,Medium
1,1,467,405,-0.0233382,-0.0118826,Medium
2,1,467,405,0.00218269,0.00883565,Medium
2,1,467,405,-0.0284447,0.00883565,Medium
2,0,467,405,0.0193577,0.00344078,Medium
2,0,467,405,-0.0130514,-0.0119274,Medium
2,1,467,405,0.00436531,-0.0119274,Medium
2,0,467,405,-0.0300918,0.0186275,Medium
2,0,467,405,-0.00440469,0.0124036,Medium
2,0,467,405,-0.00553154,0.00752459,Medium
1,1,467,405,-0.0168962,-0.0139712,Medium
2,0,467,405,-0.00844752,-0.000153505,Medium
1,1,467,405,-0.0260488,-0.0149622,Medium
2,0,467,405,0.0265826,-0.0013815,Medium
1,1,467,405,-0.037413,-0.0013815,Medium
1,0,467,405,0.0196491,0.00381845,Medium
1,0,467,405,0.00307223,0.00381845,Medium
1,1,467,405,-0.0421952,-0.0253554,Medium
1,1,467,405,0.0304432,-0.0246147,Medium
2,0,467,405,-0.00249161,-0.0133831,Medium
2,0,467,405,0.0167237,-9.80E-05,Medium
2,0,467,405,-0.0010517,-9.80E-05,Medium
1,0,467,405,0.00372759,-0.0129099,Medium
1,1,467,405,0.0045062,0.00512565,Medium
2,0,467,405,0.0485602,0.00512565,Medium
1,0,467,405,0.0952276,0.00654027,Medium
1,1,467,405,-0.0146677,-0.00957748,Medium
2,0,467,405,0.00869035,-0.00957748,Medium
1,1,467,405,-0.0432973,-0.00957748,Medium
2,1,467,405,-0.0157166,0.0215104,Medium
1,1,467,405,0.0114735,0.0215104,Medium
1,1,467,405,0.000367963,0.0215104,Medium
1,1,467,405,0.0187639,-0.0130308,Medium
2,0,467,405,-9.67E-05,-0.0130308,Medium
1,1,467,405,-0.0042313,-0.0327613,Medium
1,1,467,405,-0.0303701,-0.0327613,Medium
1,1,467,405,-0.000700668,-0.0183992,Medium
1,1,467,405,-0.0211708,-0.0123061,Medium
1,1,467,405,-0.0136186,-0.02298,Medium
1,1,467,405,-0.018568,0.0108448,Medium
1,1,467,405,-0.00472758,0.0108448,Medium
1,0,467,405,0.0133265,0.00509015,Medium
1,1,467,405,-0.0113307,0.0116686,Medium
1,1,467,405,-0.0402059,-0.00755827,Medium
2,0,467,405,0.195955,-0.0446396,Medium
1,1,467,405,0.00487464,0.00122944,Medium
1,0,467,405,-0.00605921,-0.0334529,Medium
2,0,467,405,0.016578,-0.0334529,Medium
1,1,467,405,-0.013541,-0.0334111,Medium
1,1,467,405,-0.0113689,-0.0334111,Medium
1,1,467,405,0.000103342,-0.0334111,Medium
1,0,467,405,-0.0414903,-0.0123377,Medium
1,1,467,405,-0.00782839,-0.0123377,Medium
2,0,467,405,0.0062221,-0.021904,Medium
1,1,467,405,-0.0143444,0.0333449,Medium
2,0,467,405,-0.0220568,0.0448465,Medium
1,1,467,405,-0.0195883,-0.041785,Medium
1,0,467,405,-0.0010462,-0.0095729,Medium
1,1,467,405,-0.00398424,0.0290397,Medium
2,0,467,405,-0.0256378,0.0290397,Medium
1,1,467,405,-0.0107245,-0.0270552,Medium
2,0,467,405,-0.00486277,-0.036066,Medium
2,0,467,405,0.00661169,-0.036066,Medium
2,0,467,405,-0.00452308,-0.0285875,Medium
1,0,467,405,0.0555183,-0.0318351,Medium
1,1,467,405,0.00482334,0.0322605,Medium
1,1,467,405,-0.00320401,0.0122154,Medium
1,0,467,405,-0.0100931,0.0555183,Medium
1,0,467,405,-0.0113435,0.0161154,Medium
1,0,467,405,-0.0544003,0.0203355,Medium
1,1,467,405,-0.0304385,0.00564231,Medium
1,1,467,405,0.00125301,0.00564231,Medium
2,1,467,405,0.027651,-0.0346903,Medium
2,1,467,405,-0.00722859,0.0109285,Medium
1,1,467,405,0.034388,0.0155828,Medium
1,0,467,405,0.0119444,-0.014115,Medium
2,1,467,405,-0.00794592,-0.013541,Medium
1,0,467,405,0.0244435,-0.00937755,Medium
2,0,467,405,0.0283602,-0.0176172,Medium
2,0,467,405,-0.0142928,0.041888,Medium
1,1,467,405,0.0150871,-0.0190787,Medium
1,NA,467,405,0.0289534,-0.0190787,Medium
2,1,467,405,-0.0122869,0.0045062,Medium
2,1,467,405,-0.0167675,-0.0129987,Medium
1,0,467,405,0.038179,0.0184886,Medium
1,0,467,405,-0.0128751,0.0123664,Medium
1,0,467,405,0.0242177,0.0123664,Medium
2,0,467,405,0.0317654,0.0331799,Medium
2,0,467,405,-0.0195484,-0.0196283,Medium
2,1,467,405,-0.0134,0.0114735,Medium
1,1,467,405,-0.00402613,0.0114735,Medium
1,0,467,405,0.0133206,0.0269187,Medium
2,0,467,405,-0.00978685,-0.0172935,Medium
1,1,467,405,-0.019922,-0.00752943,Medium
2,0,467,405,0.0205775,-0.0260488,Medium
1,0,467,405,0.0127024,-0.00670889,Medium
2,0,467,405,-0.00228103,-0.00355306,Medium
1,1,467,405,-0.0250727,0.00237359,Medium
1,0,467,405,-0.00430919,-0.0155773,Medium
2,1,467,405,-0.018476,-0.0406533,Medium
2,0,467,405,-0.018993,-0.00109023,Medium
1,1,467,405,-0.0262776,-0.0103979,Medium
1,0,467,405,0.029093,0.0114774,Medium
1,0,467,405,-0.0296551,-0.0142776,Medium
1,1,467,405,-0.00661591,0.000188545,Medium
1,1,494,335,0.0191145,-0.0149599,Medium
1,1,494,335,-0.0325757,-0.00476325,Medium
1,1,494,335,-0.0185378,-0.0213329,Medium
2,1,494,335,-0.0353495,-0.0214404,Medium
1,1,494,335,-0.0422779,-0.00910843,Medium
1,1,494,335,0.00298122,-0.00112828,Medium
1,1,494,335,-0.0171053,-0.0679467,Medium
1,1,494,335,-0.0144918,-0.00298911,Medium
1,1,494,335,0.0157588,0.0365382,Medium
